COMPANY_ID,QUERY,ANSWER,CONTEXT,__index_level_0__
KERNEX_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 15.46.,Symbol: KERNEX Company Name: Kernex Microsystems (India) Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 15.46 Total Share Capital: 15.46 Reserves and Surplus: 76.83 Total Reserves and Surplus: 76.83 Total Shareholders Funds: 92.29 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0.48 Deferred Tax Liabilities [Net]:,446
NDL_2023_converted.txt_1,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company is 2.87.,"Amortisation Expenses: 37.19 Other Expenses: 210.56 Total Expenses: 2,032.96 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 5.42 Exceptional Items: 0 Profit/Loss Before Tax: 5.42 Tax Expenses-Continued Operations: nan Current Tax: 0 Less: MAT Credit Entitlement: 0 Deferred Tax: 2.87 Tax For Earlier Years: 1.75 Total Tax Expenses: 4.61",2482
BLKASHYAP_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio: 0.75 %.,(%): 6.74 Net Profit Margin (%): 4.76 Return on Networth / Equity (%): 8.05 Return on Capital Employed (%): 15.74 Return on Assets (%): 3.58 Total Debt/Equity (X): 0.47 Asset Turnover Ratio (%): 0.75 Liquidity Ratios: nan Current Ratio (X): 1.33 Quick Ratio (X): 0.86 Inventory Turnover Ratio (X): 1.63 Dividend Payout Ratio (NP) (%): 0 Dividend Payout,2906
BHARATFORG_2023_converted.txt_1,What are the total shareholders' funds of the company?,"The total shareholders' funds of the company are 7,700.00.","Symbol: BHARATFORG Company Name: Bharat Forge Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 93.13 Total Share Capital: 93.13 Reserves and Surplus: 7,606.87 Total Reserves and Surplus: 7,606.87 Total Shareholders Funds: 7,700.00 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 1,203.18 Deferred Tax Liabilities [Net]:",1358
BAJAJCON_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 1.0.,17.84 Net Profit Margin (%): 14.71 Return on Networth / Equity (%): 17.03 Return on Capital Employed (%): 20.51 Return on Assets (%): 14.72 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 1.0 Liquidity Ratios: nan Current Ratio (X): 6.08 Quick Ratio (X): 5.66 Inventory Turnover Ratio (X): 4.81 Dividend Payout Ratio (NP) (%): 42.21 Dividend Payout,2845
PANAMAPET_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is 1,040.30.","Liabilities: 258.98 Total Capital And Liabilities: 1,040.30 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 175.31 Intangible Assets: 0.01 Capital Work-In-Progress: 13.04 Other Assets: 15.76 Fixed Assets: 204.12 Non-Current Investments: 56.7 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 1.74 Total Non-Current",3921
GKWLIMITED_2023_converted.txt_2,What are the deferred tax liabilities of the company?,Deferred Tax Liabilities of the company are 581.73.,"Symbol: GKWLIMITED Company Name: GKW Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 5.97 Total Share Capital: 5.97 Reserves and Surplus: 258.03 Total Reserves and Surplus: 2,200.86 Total Shareholders Funds: 2,206.83 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 581.73 Other Long",2145
GTL_2023_converted.txt_1,What are the total shareholders' funds of the company?,"The total shareholders' funds of the company are -6,563.83.","Symbol: GTL Company Name: GTL Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 157.3 Total Share Capital: 396.37 Reserves and Surplus: -6,960.20 Total Reserves and Surplus: -6,960.20 Total Shareholders Funds: -6,563.83 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long Term",1329
ATGL_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio of the company is 0.87%.,16.35 Net Profit Margin (%): 12.1 Return on Networth / Equity (%): 18.03 Return on Capital Employed (%): 23.04 Return on Assets (%): 9.4 Total Debt/Equity (X): 0.47 Asset Turnover Ratio (%): 0.87 Liquidity Ratios: nan Current Ratio (X): 0.39 Quick Ratio (X): 0.35 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 5.19 Dividend Payout,2853
CENTURYPLY_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio of the company is 1.49%.,13.64 Net Profit Margin (%): 10.13 Return on Networth / Equity (%): 19.32 Return on Capital Employed (%): 26.21 Return on Assets (%): 13.91 Total Debt/Equity (X): 0.14 Asset Turnover Ratio (%): 1.49 Liquidity Ratios: nan Current Ratio (X): 1.95 Quick Ratio (X): 1.22 Inventory Turnover Ratio (X): 2.82 Dividend Payout Ratio (NP) (%): 9.08 Dividend Payout,2785
YESBANK_2023_converted.txt_0,What is the equity share capital of the company?,"The equity share capital of the company is 5,750.96.","Symbol: YESBANK Company Name: Yes Bank Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 5,750.96 Total Share Capital: 5,750.96 Reserves and Surplus: 0 Total Reserves and Surplus: 34,043.11 Total Shareholders Funds: 34,043.11 NON-CURRENT LIABILITIES: 40,742.46 Long Term Borrowings: 217,501.86 Deferred Tax Liabilities",763
ALKALI_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 105.53.,Liabilities: 42.17 Total Capital And Liabilities: 105.53 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 49.47 Intangible Assets: 0 Capital Work-In-Progress: 1.33 Other Assets: 0 Fixed Assets: 50.8 Non-Current Investments: 0 Deferred Tax Assets [Net]: 5.25 Long Term Loans And Advances: 0 Other Non-Current Assets: 1.25 Total Non-Current Assets:,4106
HUDCO_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is 80,970.96.","Loans And Advances: 79,236.97 OtherCurrentAssets: 587.22 Total Current Assets: 80,526.32 Total Assets: 80,970.96 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 528.38 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN",3493
GALAXYSURF_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 30.6.,"Symbol: GALAXYSURF Company Name: Galaxy Surfactants Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 35.45 Total Share Capital: 35.45 Reserves and Surplus: 1,188.50 Total Reserves and Surplus: 1,188.50 Total Shareholders Funds: 1,223.95 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 79.93 Deferred Tax Liabilities",2150
SHREYAS_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 21.96.,Symbol: SHREYAS Company Name: Shreyas Shipping Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 21.96 Total Share Capital: 21.96 Reserves and Surplus: 796.81 Total Reserves and Surplus: 796.81 Total Shareholders Funds: 818.77 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 391.94 Deferred Tax Liabilities [Net]: 0.68,434
IRB_2023_converted.txt_1,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 82.47.,"Symbol: IRB Company Name: IRB Infrastructure Developers Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 603.9 Total Share Capital: 603.9 Reserves and Surplus: 8,348.81 Total Reserves and Surplus: 8,348.81 Total Shareholders Funds: 8,952.71 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 2,823.42 Deferred Tax Liabilities",2122
SPYL_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 34.47.,Symbol: SPYL Company Name: Shekhawati Poly-Yarn Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 34.47 Total Share Capital: 34.47 Reserves and Surplus: -181.38 Total Reserves and Surplus: -181.38 Total Shareholders Funds: -146.91 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other,577
SPECIALITY_2023_converted.txt_3,What is the total value of assets of the company?,The total value of assets of the company is $478.05.,Liabilities: 79.23 Total Capital And Liabilities: 478.05 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 154.62 Intangible Assets: 0.86 Capital Work-In-Progress: 27.51 Other Assets: 0 Fixed Assets: 182.98 Non-Current Investments: 11.68 Deferred Tax Assets [Net]: 33.39 Long Term Loans And Advances: 1.58 Other Non-Current Assets: 40.48 Total Non-Current,3981
BLUEDART_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 2.37%.,9.64 Net Profit Margin (%): 7.08 Return on Networth / Equity (%): 29.07 Return on Capital Employed (%): 36.44 Return on Assets (%): 15.7 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 2.37 Liquidity Ratios: nan Current Ratio (X): 1.08 Quick Ratio (X): 1.07 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 22.66 Dividend Payout,2900
SHYAMTEL_2023_converted.txt_1,What is the total reserves and surplus of the company?,The total reserves and surplus of the company is -34.24.,Symbol: SHYAMTEL Company Name: Shyam Telecom Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 11.27 Total Share Capital: 11.27 Reserves and Surplus: -34.24 Total Reserves and Surplus: -34.24 Total Shareholders Funds: -22.97 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long,1252
BLKASHYAP_2023_converted.txt_3,What is the total value of assets of the company?,"1,450.38","And Advances: 0 OtherCurrentAssets: 129.4 Total Current Assets: 916.66 Total Assets: 1,450.38 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 277.44 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan",3278
ELECTHERM_2023_converted.txt_1,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 1.77%.,(%): -2.49 Net Profit Margin (%): -2.49 Return on Networth / Equity (%): 0 Return on Capital Employed (%): -12.18 Return on Assets (%): -4.48 Total Debt/Equity (X): -1.82 Asset Turnover Ratio (%): 1.77 Liquidity Ratios: nan Current Ratio (X): 0.41 Quick Ratio (X): 0.18 Inventory Turnover Ratio (X): 4.12 Dividend Payout Ratio (NP) (%): 0 Dividend Payout,2966
BRNL_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is $1,143.64.","Advances: 60.92 OtherCurrentAssets: 213.72 Total Current Assets: 365.84 Total Assets: 1,143.64 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 0 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3374
BSL_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio of the company is 1.06%.,(%): 4.78 Net Profit Margin (%): 3.58 Return on Networth / Equity (%): 16.24 Return on Capital Employed (%): 16.1 Return on Assets (%): 3.14 Total Debt/Equity (X): 3.32 Asset Turnover Ratio (%): 1.06 Liquidity Ratios: nan Current Ratio (X): 1.14 Quick Ratio (X): 0.45 Inventory Turnover Ratio (X): 1.46 Dividend Payout Ratio (NP) (%): 7.3 Dividend Payout,2814
KANSAINER_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,"The expenditure in foreign currency of the company is 1,315.08.","6,075.13 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 103.12 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 1,315.08 REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS:",4436
SALSTEEL_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -0.31.,"Amortisation Expenses: 9.54 Other Expenses: 96.06 Total Expenses: 504.6 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 5.52 Exceptional Items: 0 Profit/Loss Before Tax: 5.52 Tax Expenses-Continued Operations: nan Current Tax: 1.81 Less: MAT Credit Entitlement: 0 Deferred Tax: -0.31 Tax For Earlier Years: 0.48 Total Tax Expenses: 1.98 Profit/Loss",2448
UJJIVAN_2023_converted.txt_2,What are the total shareholders' funds of the company?,"The total shareholders' funds of the company are 1,853.18.","Symbol: UJJIVAN Company Name: Ujjivan Financial Services Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 121.68 Total Share Capital: 121.68 Reserves and Surplus: 1,720.41 Total Reserves and Surplus: 1,720.41 Total Shareholders Funds: 1,853.18 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities",1848
TIMESGTY_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 9.,Symbol: TIMESGTY Company Name: Times Guaranty Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 9 Total Share Capital: 9 Reserves and Surplus: 34.65 Total Reserves and Surplus: 34.65 Total Shareholders Funds: 43.65 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long Term Liabilities:,762
SIMPLEXINF_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is $10,271.58.","Liabilities: 9,977.44 Total Capital And Liabilities: 10,271.58 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 529.76 Intangible Assets: 0.01 Capital Work-In-Progress: 2.4 Other Assets: 0 Fixed Assets: 532.17 Non-Current Investments: 87.02 Deferred Tax Assets [Net]: 920.85 Long Term Loans And Advances: 0 Other Non-Current Assets: 25.61 Total Non-Current",3805
GILLETTE_2023_converted.txt_1,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 1.41%.,19.09 Net Profit Margin (%): 14.35 Return on Networth / Equity (%): 35.96 Return on Capital Employed (%): 43.68 Return on Assets (%): 18.56 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 1.41 Liquidity Ratios: nan Current Ratio (X): 1.53 Quick Ratio (X): 1.03 Inventory Turnover Ratio (X): 1.73 Dividend Payout Ratio (NP) (%): 65.04 Dividend Payout,3037
KITEX_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 6.65.,Symbol: KITEX Company Name: Kitex Garments Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 6.65 Total Share Capital: 6.65 Reserves and Surplus: 898.24 Total Reserves and Surplus: 898.24 Total Shareholders Funds: 904.89 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 3.96 Other Long,388
DVL_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 35.03.,"Symbol: DVL Company Name: Dhunseri Ventures Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 35.03 Total Share Capital: 35.03 Reserves and Surplus: 1,401.42 Total Reserves and Surplus: 1,401.42 Total Shareholders Funds: 1,436.46 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0.4 Deferred Tax Liabilities [Net]: 17.06",235
SFL_2023_converted.txt_1,What is the total reserves and surplus of the company?,"The total reserves and surplus of the company is 1,347.02.","Symbol: SFL Company Name: Sheela Foam Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 48.78 Total Share Capital: 48.78 Reserves and Surplus: 1,347.02 Total Reserves and Surplus: 1,347.02 Total Shareholders Funds: 1,395.80 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 1.89 Other",1077
ALPSINDUS_2023_converted.txt_2,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are -607.6.,Symbol: ALPSINDUS Company Name: Alps Industries Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 39.11 Total Share Capital: 227.24 Reserves and Surplus: -834.84 Total Reserves and Surplus: -834.84 Total Shareholders Funds: -607.6 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 268.8 Deferred Tax Liabilities [Net]:,1984
EIHAHOTELS_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 30.47.,Symbol: EIHAHOTELS Company Name: EIH Associated Hotels Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 30.47 Total Share Capital: 30.47 Reserves and Surplus: 366.12 Total Reserves and Surplus: 366.12 Total Shareholders Funds: 396.59 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:,267
FINCABLES_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is $4,083.27.","0 OtherCurrentAssets: 900.1 Total Current Assets: 3,211.58 Total Assets: 4,083.27 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 232.24 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3377
SSWL_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is 2,781.37.","Current Liabilities: 1,215.20 Total Capital And Liabilities: 2,781.37 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 1,347.25 Intangible Assets: 1.32 Capital Work-In-Progress: 163.36 Other Assets: 0 Fixed Assets: 1,511.93 Non-Current Investments: 4.15 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 22.14 Other Non-Current Assets: 64.89",3962
